[34m[1mwandb[0m: Detected [huggingface_hub.inference] in use.
[34m[1mwandb[0m: Use W&B Weave for improved LLM call tracing. Install Weave with `pip install weave` then add `import weave` to the top of your script.
[34m[1mwandb[0m: For more information, check out the docs at: https://weave-docs.wandb.ai/
  0%|                                                                                          | 0/625 [00:00<?, ?it/s]Could not estimate the number of tokens of the input, floating-point operations will not be computed
                                                                                                                       
{'loss': 0.6931, 'grad_norm': 5.777158260345459, 'learning_rate': 5e-06, 'rewards/chosen': 0.0, 'rewards/rejected': 0.0, 'rewards/accuracies': 0.0, 'rewards/margins': 0.0, 'logps/chosen': -997.095947265625, 'logps/rejected': -1401.2965087890625, 'logits/chosen': -2.383577346801758, 'logits/rejected': -2.5550010204315186, 'epoch': 0.0}
{'loss': 0.0845, 'grad_norm': 0.8144043684005737, 'learning_rate': 1.856e-06, 'rewards/chosen': -0.7616231441497803, 'rewards/rejected': -6.314058780670166, 'rewards/accuracies': 1.0, 'rewards/margins': 5.552434921264648, 'logps/chosen': -1368.1171875, 'logps/rejected': -2336.65673828125, 'logits/chosen': -2.1958160400390625, 'logits/rejected': -2.2804367542266846, 'epoch': 0.63}
{'loss': 0.0335, 'grad_norm': 0.7646900415420532, 'learning_rate': 1.8480000000000001e-06, 'rewards/chosen': -1.1370823383331299, 'rewards/rejected': -8.653966903686523, 'rewards/accuracies': 1.0, 'rewards/margins': 7.5168843269348145, 'logps/chosen': -934.7181396484375, 'logps/rejected': -2335.582275390625, 'logits/chosen': -2.2373225688934326, 'logits/rejected': -2.3497986793518066, 'epoch': 0.63}
{'loss': 0.1248, 'grad_norm': 1.2914094924926758, 'learning_rate': 1.8400000000000002e-06, 'rewards/chosen': -0.8308320641517639, 'rewards/rejected': -4.9000468254089355, 'rewards/accuracies': 1.0, 'rewards/margins': 4.069215297698975, 'logps/chosen': -797.6551513671875, 'logps/rejected': -1299.812744140625, 'logits/chosen': -2.3804049491882324, 'logits/rejected': -2.389370918273926, 'epoch': 0.63}
{'loss': 0.2227, 'grad_norm': 4.505801677703857, 'learning_rate': 1.8320000000000002e-06, 'rewards/chosen': -1.4916973114013672, 'rewards/rejected': -4.998983860015869, 'rewards/accuracies': 0.9375, 'rewards/margins': 3.507286310195923, 'logps/chosen': -1256.959228515625, 'logps/rejected': -1740.326904296875, 'logits/chosen': -2.3576369285583496, 'logits/rejected': -2.460681676864624, 'epoch': 0.64}
{'loss': 0.1315, 'grad_norm': 1.898087978363037, 'learning_rate': 1.8240000000000002e-06, 'rewards/chosen': -0.8601682186126709, 'rewards/rejected': -4.669338703155518, 'rewards/accuracies': 0.9375, 'rewards/margins': 3.8091702461242676, 'logps/chosen': -856.8004760742188, 'logps/rejected': -1281.154541015625, 'logits/chosen': -2.4187378883361816, 'logits/rejected': -2.3882193565368652, 'epoch': 0.64}
{'loss': 0.1025, 'grad_norm': 1.373468279838562, 'learning_rate': 1.8160000000000003e-06, 'rewards/chosen': -1.056645154953003, 'rewards/rejected': -5.059554100036621, 'rewards/accuracies': 1.0, 'rewards/margins': 4.002908706665039, 'logps/chosen': -762.8995361328125, 'logps/rejected': -1230.962646484375, 'logits/chosen': -2.3425135612487793, 'logits/rejected': -2.354597806930542, 'epoch': 0.64}
{'loss': 0.3658, 'grad_norm': 10.554110527038574, 'learning_rate': 1.808e-06, 'rewards/chosen': -2.1276445388793945, 'rewards/rejected': -4.540773868560791, 'rewards/accuracies': 0.8125, 'rewards/margins': 2.4131295680999756, 'logps/chosen': -1656.650146484375, 'logps/rejected': -1733.9586181640625, 'logits/chosen': -2.2668092250823975, 'logits/rejected': -2.3818142414093018, 'epoch': 0.64}
                                                                                                                       
{'loss': 0.3389, 'grad_norm': 4.60828161239624, 'learning_rate': 1.8000000000000001e-06, 'rewards/chosen': -1.34390127658844, 'rewards/rejected': -4.4287333488464355, 'rewards/accuracies': 0.875, 'rewards/margins': 3.084831953048706, 'logps/chosen': -930.0046997070312, 'logps/rejected': -1348.1605224609375, 'logits/chosen': -2.2330830097198486, 'logits/rejected': -2.315161943435669, 'epoch': 0.64}
{'loss': 0.0249, 'grad_norm': 0.5496054887771606, 'learning_rate': 1.7920000000000002e-06, 'rewards/chosen': -1.0233869552612305, 'rewards/rejected': -6.201419353485107, 'rewards/accuracies': 1.0, 'rewards/margins': 5.178032398223877, 'logps/chosen': -1586.84375, 'logps/rejected': -2365.695556640625, 'logits/chosen': -2.263399362564087, 'logits/rejected': -2.4280478954315186, 'epoch': 0.64}
{'loss': 0.0951, 'grad_norm': 1.6666995286941528, 'learning_rate': 1.7840000000000002e-06, 'rewards/chosen': -1.277389645576477, 'rewards/rejected': -5.494401931762695, 'rewards/accuracies': 1.0, 'rewards/margins': 4.217012882232666, 'logps/chosen': -1105.5235595703125, 'logps/rejected': -2031.7413330078125, 'logits/chosen': -2.3220062255859375, 'logits/rejected': -2.2840940952301025, 'epoch': 0.64}
{'loss': 0.1667, 'grad_norm': 2.653634548187256, 'learning_rate': 1.7760000000000002e-06, 'rewards/chosen': -1.6085141897201538, 'rewards/rejected': -5.752321243286133, 'rewards/accuracies': 0.875, 'rewards/margins': 4.143807411193848, 'logps/chosen': -1336.884765625, 'logps/rejected': -1884.9368896484375, 'logits/chosen': -2.370051145553589, 'logits/rejected': -2.3203277587890625, 'epoch': 0.65}
{'loss': 0.0707, 'grad_norm': 0.7935120463371277, 'learning_rate': 1.7680000000000003e-06, 'rewards/chosen': -0.7340429425239563, 'rewards/rejected': -4.756519794464111, 'rewards/accuracies': 1.0, 'rewards/margins': 4.022477149963379, 'logps/chosen': -912.4197998046875, 'logps/rejected': -1553.4281005859375, 'logits/chosen': -2.2257020473480225, 'logits/rejected': -2.3873116970062256, 'epoch': 0.65}
{'loss': 0.2184, 'grad_norm': 4.976451873779297, 'learning_rate': 1.76e-06, 'rewards/chosen': -2.3245060443878174, 'rewards/rejected': -6.752432346343994, 'rewards/accuracies': 0.875, 'rewards/margins': 4.427926063537598, 'logps/chosen': -2406.969970703125, 'logps/rejected': -2296.0263671875, 'logits/chosen': -2.319608211517334, 'logits/rejected': -2.3354289531707764, 'epoch': 0.65}
{'loss': 0.099, 'grad_norm': 2.1540327072143555, 'learning_rate': 1.7520000000000001e-06, 'rewards/chosen': -1.2167010307312012, 'rewards/rejected': -5.296413898468018, 'rewards/accuracies': 1.0, 'rewards/margins': 4.079712867736816, 'logps/chosen': -1075.0784912109375, 'logps/rejected': -1810.1795654296875, 'logits/chosen': -2.355921983718872, 'logits/rejected': -2.439409017562866, 'epoch': 0.65}
{'loss': 0.1883, 'grad_norm': 4.601476669311523, 'learning_rate': 1.7440000000000002e-06, 'rewards/chosen': -1.6057624816894531, 'rewards/rejected': -6.30761194229126, 'rewards/accuracies': 0.9375, 'rewards/margins': 4.701848983764648, 'logps/chosen': -922.196044921875, 'logps/rejected': -1482.0010986328125, 'logits/chosen': -2.2922720909118652, 'logits/rejected': -2.289181709289551, 'epoch': 0.65}
{'loss': 0.151, 'grad_norm': 3.212632417678833, 'learning_rate': 1.7360000000000002e-06, 'rewards/chosen': -1.5867571830749512, 'rewards/rejected': -4.418499946594238, 'rewards/accuracies': 1.0, 'rewards/margins': 2.831742763519287, 'logps/chosen': -1474.8597412109375, 'logps/rejected': -1716.85009765625, 'logits/chosen': -2.413313865661621, 'logits/rejected': -2.402071237564087, 'epoch': 0.65}
{'loss': 0.102, 'grad_norm': 1.0136011838912964, 'learning_rate': 1.7280000000000002e-06, 'rewards/chosen': -1.017176628112793, 'rewards/rejected': -6.167316436767578, 'rewards/accuracies': 1.0, 'rewards/margins': 5.150139808654785, 'logps/chosen': -888.6724853515625, 'logps/rejected': -1556.069580078125, 'logits/chosen': -2.3743999004364014, 'logits/rejected': -2.3693501949310303, 'epoch': 0.66}
{'loss': 0.447, 'grad_norm': 4.498985290527344, 'learning_rate': 1.72e-06, 'rewards/chosen': -1.1758846044540405, 'rewards/rejected': -4.276758193969727, 'rewards/accuracies': 0.9375, 'rewards/margins': 3.1008737087249756, 'logps/chosen': -889.5922241210938, 'logps/rejected': -1330.866455078125, 'logits/chosen': -2.3196301460266113, 'logits/rejected': -2.2739570140838623, 'epoch': 0.66}
{'loss': 0.0603, 'grad_norm': 1.1408456563949585, 'learning_rate': 1.712e-06, 'rewards/chosen': -0.9565879106521606, 'rewards/rejected': -5.524807929992676, 'rewards/accuracies': 1.0, 'rewards/margins': 4.5682196617126465, 'logps/chosen': -850.0181884765625, 'logps/rejected': -1880.82568359375, 'logits/chosen': -2.361551523208618, 'logits/rejected': -2.3864059448242188, 'epoch': 0.66}
{'loss': 0.1719, 'grad_norm': 2.3350117206573486, 'learning_rate': 1.7040000000000001e-06, 'rewards/chosen': -0.8128679990768433, 'rewards/rejected': -5.115110397338867, 'rewards/accuracies': 0.875, 'rewards/margins': 4.302242279052734, 'logps/chosen': -1497.11279296875, 'logps/rejected': -2021.069091796875, 'logits/chosen': -2.11580491065979, 'logits/rejected': -2.1341536045074463, 'epoch': 0.66}
{'loss': 0.1148, 'grad_norm': 1.275847315788269, 'learning_rate': 1.6960000000000002e-06, 'rewards/chosen': -0.8519943952560425, 'rewards/rejected': -5.642917156219482, 'rewards/accuracies': 1.0, 'rewards/margins': 4.790923118591309, 'logps/chosen': -979.1910400390625, 'logps/rejected': -2029.38037109375, 'logits/chosen': -2.232941150665283, 'logits/rejected': -2.176527976989746, 'epoch': 0.66}
{'loss': 0.1369, 'grad_norm': 1.544653058052063, 'learning_rate': 1.6880000000000002e-06, 'rewards/chosen': -0.5905019044876099, 'rewards/rejected': -4.354113578796387, 'rewards/accuracies': 0.9375, 'rewards/margins': 3.7636117935180664, 'logps/chosen': -648.233642578125, 'logps/rejected': -1412.842529296875, 'logits/chosen': -2.2413082122802734, 'logits/rejected': -2.383060932159424, 'epoch': 0.66}
{'loss': 0.2281, 'grad_norm': 3.244699716567993, 'learning_rate': 1.6800000000000002e-06, 'rewards/chosen': -0.9681486487388611, 'rewards/rejected': -5.639522552490234, 'rewards/accuracies': 0.9375, 'rewards/margins': 4.6713738441467285, 'logps/chosen': -934.667724609375, 'logps/rejected': -1555.0655517578125, 'logits/chosen': -2.2777438163757324, 'logits/rejected': -2.3132524490356445, 'epoch': 0.67}
{'loss': 0.0942, 'grad_norm': 2.5060312747955322, 'learning_rate': 1.672e-06, 'rewards/chosen': -1.4093364477157593, 'rewards/rejected': -7.695534706115723, 'rewards/accuracies': 0.9375, 'rewards/margins': 6.286198139190674, 'logps/chosen': -1523.8626708984375, 'logps/rejected': -2191.570068359375, 'logits/chosen': -2.2807581424713135, 'logits/rejected': -2.219395160675049, 'epoch': 0.67}
{'loss': 0.0838, 'grad_norm': 1.8312666416168213, 'learning_rate': 1.664e-06, 'rewards/chosen': -0.4303255081176758, 'rewards/rejected': -5.02161169052124, 'rewards/accuracies': 1.0, 'rewards/margins': 4.591286659240723, 'logps/chosen': -1090.204833984375, 'logps/rejected': -2027.1234130859375, 'logits/chosen': -2.0675148963928223, 'logits/rejected': -2.1317944526672363, 'epoch': 0.67}
{'loss': 0.4397, 'grad_norm': 4.667079925537109, 'learning_rate': 1.6560000000000001e-06, 'rewards/chosen': -1.5194064378738403, 'rewards/rejected': -4.76951265335083, 'rewards/accuracies': 0.875, 'rewards/margins': 3.250105857849121, 'logps/chosen': -970.0533447265625, 'logps/rejected': -1365.9158935546875, 'logits/chosen': -2.376941680908203, 'logits/rejected': -2.2903225421905518, 'epoch': 0.67}
{'loss': 0.0624, 'grad_norm': 1.414838194847107, 'learning_rate': 1.6480000000000001e-06, 'rewards/chosen': -1.0718960762023926, 'rewards/rejected': -5.375056266784668, 'rewards/accuracies': 1.0, 'rewards/margins': 4.303159713745117, 'logps/chosen': -1184.896728515625, 'logps/rejected': -1777.70361328125, 'logits/chosen': -2.4186606407165527, 'logits/rejected': -2.3961849212646484, 'epoch': 0.67}
{'loss': 0.1154, 'grad_norm': 2.247047185897827, 'learning_rate': 1.6400000000000002e-06, 'rewards/chosen': -1.570137858390808, 'rewards/rejected': -6.922379493713379, 'rewards/accuracies': 1.0, 'rewards/margins': 5.352241516113281, 'logps/chosen': -1057.661865234375, 'logps/rejected': -1870.739013671875, 'logits/chosen': -2.350503444671631, 'logits/rejected': -2.3371920585632324, 'epoch': 0.67}
{'loss': 0.1118, 'grad_norm': 1.5263526439666748, 'learning_rate': 1.6320000000000002e-06, 'rewards/chosen': -1.1115577220916748, 'rewards/rejected': -5.885773658752441, 'rewards/accuracies': 0.9375, 'rewards/margins': 4.7742156982421875, 'logps/chosen': -1202.998779296875, 'logps/rejected': -1727.2127685546875, 'logits/chosen': -2.3446836471557617, 'logits/rejected': -2.377920389175415, 'epoch': 0.68}
{'loss': 0.1623, 'grad_norm': 2.0686020851135254, 'learning_rate': 1.624e-06, 'rewards/chosen': -0.9768299460411072, 'rewards/rejected': -4.646482944488525, 'rewards/accuracies': 1.0, 'rewards/margins': 3.6696529388427734, 'logps/chosen': -907.3973388671875, 'logps/rejected': -1076.697509765625, 'logits/chosen': -2.393162250518799, 'logits/rejected': -2.3472089767456055, 'epoch': 0.68}
{'loss': 0.2438, 'grad_norm': 2.7782952785491943, 'learning_rate': 1.616e-06, 'rewards/chosen': -1.5924890041351318, 'rewards/rejected': -3.9014627933502197, 'rewards/accuracies': 0.9375, 'rewards/margins': 2.308973789215088, 'logps/chosen': -1201.359130859375, 'logps/rejected': -1345.022705078125, 'logits/chosen': -2.1856658458709717, 'logits/rejected': -2.38718843460083, 'epoch': 0.68}
{'loss': 0.1744, 'grad_norm': 3.0245201587677, 'learning_rate': 1.608e-06, 'rewards/chosen': -1.7902445793151855, 'rewards/rejected': -5.695476055145264, 'rewards/accuracies': 0.9375, 'rewards/margins': 3.905231475830078, 'logps/chosen': -1269.5308837890625, 'logps/rejected': -1624.9866943359375, 'logits/chosen': -2.35506534576416, 'logits/rejected': -2.3701629638671875, 'epoch': 0.68}
{'loss': 0.1526, 'grad_norm': 2.292104721069336, 'learning_rate': 1.6000000000000001e-06, 'rewards/chosen': -1.3477184772491455, 'rewards/rejected': -4.570496082305908, 'rewards/accuracies': 0.9375, 'rewards/margins': 3.2227776050567627, 'logps/chosen': -937.5547485351562, 'logps/rejected': -1581.568359375, 'logits/chosen': -2.3742895126342773, 'logits/rejected': -2.378845453262329, 'epoch': 0.68}
{'loss': 0.0927, 'grad_norm': 2.2140069007873535, 'learning_rate': 1.5920000000000002e-06, 'rewards/chosen': -1.294947624206543, 'rewards/rejected': -5.718469619750977, 'rewards/accuracies': 0.9375, 'rewards/margins': 4.423521995544434, 'logps/chosen': -1044.7420654296875, 'logps/rejected': -1728.13671875, 'logits/chosen': -2.3282053470611572, 'logits/rejected': -2.4058966636657715, 'epoch': 0.68}
{'loss': 0.1142, 'grad_norm': 2.7640738487243652, 'learning_rate': 1.5840000000000002e-06, 'rewards/chosen': -1.3111447095870972, 'rewards/rejected': -6.1080474853515625, 'rewards/accuracies': 0.9375, 'rewards/margins': 4.796902656555176, 'logps/chosen': -1362.5599365234375, 'logps/rejected': -2062.2255859375, 'logits/chosen': -2.2030742168426514, 'logits/rejected': -2.3580050468444824, 'epoch': 0.68}
{'loss': 0.144, 'grad_norm': 2.126131057739258, 'learning_rate': 1.576e-06, 'rewards/chosen': -1.3367985486984253, 'rewards/rejected': -5.082787036895752, 'rewards/accuracies': 1.0, 'rewards/margins': 3.745988130569458, 'logps/chosen': -1449.7884521484375, 'logps/rejected': -1468.80322265625, 'logits/chosen': -2.3998496532440186, 'logits/rejected': -2.3944363594055176, 'epoch': 0.69}
{'loss': 0.2012, 'grad_norm': 5.8186869621276855, 'learning_rate': 1.568e-06, 'rewards/chosen': -1.7840875387191772, 'rewards/rejected': -6.227336883544922, 'rewards/accuracies': 0.9375, 'rewards/margins': 4.443249702453613, 'logps/chosen': -1440.461669921875, 'logps/rejected': -2649.19189453125, 'logits/chosen': -2.336317777633667, 'logits/rejected': -2.2467715740203857, 'epoch': 0.69}
{'loss': 0.1038, 'grad_norm': 1.262837529182434, 'learning_rate': 1.56e-06, 'rewards/chosen': -0.9211678504943848, 'rewards/rejected': -5.140070915222168, 'rewards/accuracies': 1.0, 'rewards/margins': 4.218903541564941, 'logps/chosen': -663.759765625, 'logps/rejected': -1408.241943359375, 'logits/chosen': -2.386038064956665, 'logits/rejected': -2.3266777992248535, 'epoch': 0.69}
{'loss': 0.2176, 'grad_norm': 3.6470885276794434, 'learning_rate': 1.5520000000000001e-06, 'rewards/chosen': -1.2910008430480957, 'rewards/rejected': -4.750153064727783, 'rewards/accuracies': 0.9375, 'rewards/margins': 3.4591522216796875, 'logps/chosen': -969.1629638671875, 'logps/rejected': -1285.828857421875, 'logits/chosen': -2.3920416831970215, 'logits/rejected': -2.3272817134857178, 'epoch': 0.69}
{'loss': 0.1915, 'grad_norm': 2.7649519443511963, 'learning_rate': 1.5440000000000002e-06, 'rewards/chosen': -1.248692274093628, 'rewards/rejected': -5.608161449432373, 'rewards/accuracies': 0.875, 'rewards/margins': 4.359468460083008, 'logps/chosen': -970.268310546875, 'logps/rejected': -1611.625244140625, 'logits/chosen': -2.274606943130493, 'logits/rejected': -2.4235568046569824, 'epoch': 0.69}
{'loss': 0.1325, 'grad_norm': 4.554184436798096, 'learning_rate': 1.536e-06, 'rewards/chosen': -1.5073318481445312, 'rewards/rejected': -5.877398490905762, 'rewards/accuracies': 0.9375, 'rewards/margins': 4.370066165924072, 'logps/chosen': -1619.474853515625, 'logps/rejected': -1791.5618896484375, 'logits/chosen': -2.367981195449829, 'logits/rejected': -2.3509931564331055, 'epoch': 0.69}
{'loss': 0.2009, 'grad_norm': 3.4639413356781006, 'learning_rate': 1.528e-06, 'rewards/chosen': -0.7845950126647949, 'rewards/rejected': -5.100617408752441, 'rewards/accuracies': 0.875, 'rewards/margins': 4.316022872924805, 'logps/chosen': -1283.4505615234375, 'logps/rejected': -1387.570556640625, 'logits/chosen': -2.184155225753784, 'logits/rejected': -2.305737257003784, 'epoch': 0.7}
{'loss': 0.1958, 'grad_norm': 1.9588234424591064, 'learning_rate': 1.52e-06, 'rewards/chosen': -0.8486963510513306, 'rewards/rejected': -5.211476802825928, 'rewards/accuracies': 0.9375, 'rewards/margins': 4.3627800941467285, 'logps/chosen': -973.2789306640625, 'logps/rejected': -1594.205322265625, 'logits/chosen': -2.1326704025268555, 'logits/rejected': -2.165715217590332, 'epoch': 0.7}
{'loss': 0.106, 'grad_norm': 1.2679755687713623, 'learning_rate': 1.512e-06, 'rewards/chosen': -0.23864248394966125, 'rewards/rejected': -5.925618648529053, 'rewards/accuracies': 1.0, 'rewards/margins': 5.686975955963135, 'logps/chosen': -742.351318359375, 'logps/rejected': -1900.9765625, 'logits/chosen': -2.0976147651672363, 'logits/rejected': -2.2381975650787354, 'epoch': 0.7}
{'loss': 0.1425, 'grad_norm': 1.5302085876464844, 'learning_rate': 1.5040000000000001e-06, 'rewards/chosen': -1.012331247329712, 'rewards/rejected': -5.12518310546875, 'rewards/accuracies': 1.0, 'rewards/margins': 4.112851619720459, 'logps/chosen': -795.67236328125, 'logps/rejected': -1249.961669921875, 'logits/chosen': -2.453341484069824, 'logits/rejected': -2.4280543327331543, 'epoch': 0.7}
{'loss': 0.136, 'grad_norm': 1.460314154624939, 'learning_rate': 1.4960000000000002e-06, 'rewards/chosen': -0.6713884472846985, 'rewards/rejected': -5.019631862640381, 'rewards/accuracies': 1.0, 'rewards/margins': 4.34824275970459, 'logps/chosen': -685.4276123046875, 'logps/rejected': -1280.322021484375, 'logits/chosen': -2.280134439468384, 'logits/rejected': -2.3314054012298584, 'epoch': 0.7}
{'loss': 0.1801, 'grad_norm': 2.2453272342681885, 'learning_rate': 1.488e-06, 'rewards/chosen': -1.4724360704421997, 'rewards/rejected': -5.561176300048828, 'rewards/accuracies': 0.875, 'rewards/margins': 4.088741302490234, 'logps/chosen': -1242.86328125, 'logps/rejected': -1562.9384765625, 'logits/chosen': -2.3940725326538086, 'logits/rejected': -2.376437187194824, 'epoch': 0.7}
{'loss': 0.0867, 'grad_norm': 1.2330042123794556, 'learning_rate': 1.48e-06, 'rewards/chosen': -0.8042711615562439, 'rewards/rejected': -4.834090709686279, 'rewards/accuracies': 1.0, 'rewards/margins': 4.029819965362549, 'logps/chosen': -1043.613525390625, 'logps/rejected': -1687.09716796875, 'logits/chosen': -2.2556209564208984, 'logits/rejected': -2.366342067718506, 'epoch': 0.71}
